RegionName,State,Beds,6/30/2023
Demarest,NJ,4,1075693.314
Eastham,MA,4,880498.0729
Pine Brook,NJ,4,789915.243
Tonasket,WA,4,369693.0466
Camino,CA,4,696522.984
Bucksport,ME,4,291966.7385
Andrews,NC,4,320095.0925
Garfield,AR,4,596293.7144
Sabattus,ME,4,359598.5119
Glenarden,MD,4,472381.7378
Wenham,MA,4,1071471.652
Greenwich,OH,4,184304.114
Ashland,MO,4,413922.099
Fresno,OH,4,349249.9184
Cooperstown,NY,4,477255.5983
Brielle,NJ,4,1141175.031
Saint Marys,WV,4,185751.729
Coalville,UT,4,918673.6506
Vevay,IN,4,258431.6119
Gibraltar,MI,4,324641.6186
Middletown,IN,4,248425.1514
Battle Mountain,NV,4,362822.9769
Genoa,OH,4,223949.6393
Burke,NY,4,214696.1071
North Berwick,ME,4,493460.6058
Bosque Farms,NM,4,451453.8972
Boiling Spring Lakes,NC,4,391586.4694
Elkton,KY,4,241030.1547
Winchester,CT,4,426545.6745
Bellevue,IA,4,328581.0132
Jefferson,IA,4,197249.776
Paulina,LA,4,399975.0619
Pine Mountain,GA,4,422911.0761
Woodlyn,PA,4,328845.192
North Kansas City,MO,4,385475.7618
Clyde,NY,4,143080.1159
Middletown,VA,4,540988.7082
Glasgow,MT,4,279462.9012
Charles City,VA,4,360690.4563
Hauula,HI,4,1061047.836
Gasport,NY,4,242502.4406
Marietta,OK,4,259998.4163
Chariton,IA,4,223749.1175
Saint Leonard,MD,4,501771.4059
Clendenin,WV,4,156299.3266
Newfane,NY,4,227936.574
Myrtle Point,OR,4,373399.9878
Lindsborg,KS,4,263710.9935
Baker City,OR,4,310925.1044
Barnstead,NH,4,474826.1113
Albany,OH,4,272636.0724
Knightstown,IN,4,245162.7763
Wolcott,NY,4,164123.4244
Dryden,MI,4,418751.5597
Evarts,KY,4,85114.18176
Silverton,OH,4,269103.6768
Dittmer,MO,4,306611.5449
Dundee,FL,4,323613.3129
Grabill,IN,4,381080.1731
Oakboro,NC,4,354343.5635
Broadalbin,NY,4,315810.6134
Waveland,MS,4,268773.0646
Centerport,NY,4,910711.7659
Harmony,NC,4,322748.729
Greensboro,MD,4,322804.4096
Catoosa,OK,4,316934.1092
Westville,OK,4,264198.3941
Springville,IN,4,371909.8614
Elkton,FL,4,456206.9458
Biscoe,NC,4,208243.7167
Kingston,OH,4,320227.7307
Andover,NJ,4,617666.265
Charlestown,NH,4,324532.0393
Ketchum,ID,4,2795106.866
Guerneville,CA,4,777017.7728
Culloden,WV,4,289372.4358
Big Bear Lake,CA,4,903041.2479
Bridgeport,PA,4,343683.3585
Valley City,OH,4,492740.3991
Moultonborough,NH,4,1142071.888
Cumberland,IN,4,329111.3341
Gambier,OH,4,402741.3019
Scio,OR,4,667564.3605
Tecumseh,OK,4,197187.6249
Cambria,CA,4,1406688.285
Bolton,CT,4,458373.1434
Fayette,MO,4,237763.448
Gun Barrel City,TX,4,392174.1458
Penns Grove,NJ,4,188055.666
Dry Fork,VA,4,293419.7628
Memphis,IN,4,346594.7262
Murrayville,GA,4,441866.6817
Hurdle Mills,NC,4,509793.1661
Vilas,NC,4,506954.066
San Andreas,CA,4,434058.407
Fountain Hill,PA,4,243155.7461
West Newbury,MA,4,987384.1379
Bostic,NC,4,318568.8253
Pleasant View,TN,4,482322.1005
Hugoton,KS,4,193278.3743
West Liberty,IA,4,251349.4505
Summerside,OH,4,312685.4026
Dearing,GA,4,312537.1991
Spicer,MN,4,470686.6921
South Bound Brook,NJ,4,455933.0093
Seward,AK,4,449081.7417
Meadow Vista,CA,4,823645.3899
Ocean View,NJ,4,549070.3591
Saint Augustine Beach,FL,4,954702.1465
Covington,IN,4,276446.2592
Ashland,NE,4,422311.5314
Warren,ME,4,362925.8227
Eatonville,FL,4,284901.3665
Yanceyville,NC,4,233604.8007
Deerfield,NH,4,619992.9342
Camden,ME,4,833484.1716
Crab Orchard,KY,4,202527.367
Cumberland,KY,4,64681.89281
Bay Harbor Islands,FL,4,2297137.577
Templeton,MA,4,434459.8527
Newton,NH,4,622915.5496
Eddyville,KY,4,429367.3088
Nichols,SC,4,259212.4689
Morongo Valley,CA,4,438936.16
Wheatly Heights,NY,4,673229.4691
Keenesburg,CO,4,517361.929
Churchville,PA,4,637231.879
Avondale Estates,GA,4,674071.7055
Chisholm,MN,4,124543.4103
Valley Mills,TX,4,476322.5789
Earlysville,VA,4,669970.0185
East Moriches,NY,4,773330.1597
Ronceverte,WV,4,178837.456
Preston,CT,4,425872.6531
Alum Creek,WV,4,204784.2952
Robbins,IL,4,115083.1908
Burnham,IL,4,172582.0624
Clinton,MI,4,274376.6632
Timberville,VA,4,338636.7565
South Charleston,OH,4,315436.1537
Steilacoom,WA,4,770608.3513
Remington,VA,4,442046.6803
Evansdale,IA,4,195823.2223
Halifax,NC,4,224304.1933
Geneva,IN,4,249917.0616
Kingman,KS,4,188873.5936
Driftwood,TX,4,1035025.04
Winchester,OH,4,255463.5828
North Brookfield,MA,4,386436.2118
Pauline,SC,4,372196.3014
Lyons,CO,4,1013648.905
East Windsor,CT,4,305783.253
Crooksville,OH,4,135196.1876
Columbus,MT,4,506462.2265
Wayne,IL,4,684747.8893
West Reading,PA,4,221826.8591
Hartford City,IN,4,116516.5842
Amissville,VA,4,605073.2214
Wakefield,NH,4,559580.5906
Madison,VA,4,474006.1354
Battlefield,MO,4,335014.8678
Delanco Township,NJ,4,355073.6448
Moro,IL,4,275971.473
Avon,MA,4,589044.0107
Berlin,PA,4,210936.7473
Augusta,MI,4,364417.3363
Oakland City,IN,4,200148.3158
East Quogue,NY,4,1263606.065
Mabton,WA,4,326035.7999
Avilla,IN,4,300634.473
Village of Lakewood,IL,4,551181.0728
Nowata,OK,4,186002.3156
Sunset Beach,NC,4,730756.7801
Epsom,NH,4,538164.3278
Columbia,NJ,4,494151.84
Waldoboro,ME,4,347639.1058
Weirsdale,FL,4,521578.1278
Blue Ridge,VA,4,362952.0185
Glen Arm,MD,4,650385.1307
Catalina,AZ,4,447245.3558
Dauphin,PA,4,339291.3201
Madison,ME,4,211053.5561
Millbrook,NY,4,801597.6965
Nashville,MI,4,216750.5412
Otisville,NY,4,449054.2241
Hollis,ME,4,471954.0889
Caledonia,IL,4,339147.7215
Breese,IL,4,292546.3002
Doffing,TX,4,170311.9413
Drew,MS,4,100852.3333
Mullens,WV,4,54122.57433
Horse Cave,KY,4,222079.188
Union Grove,AL,4,434225.7721
Lake,MI,4,408020.2183
Gibbstown,NJ,4,335926.7502
Ringgold,VA,4,265990.8517
Geneva,WI,4,615726.0517
Perry,IA,4,187024.2676
Houston,PA,4,370583.6042
Cherry Valley,IL,4,291969.3896
Edwardsville,KS,4,345114.2858
Chatfield,MN,4,359363.0884
Altavista,VA,4,263768.7244
Montgomery,GA,4,557652.6722
Nesquehoning,PA,4,245466.7502
Fremont,NH,4,602936.6264
South Barrington,IL,4,903192.4539
Rescue,CA,4,898867.8852
Poland,OH,4,277789.9047
Brisbane,CA,4,1706493.002
Florence,NJ,4,371996.1681
Alanson,MI,4,373252.77
Barto,PA,4,487171.7394
Salmon,ID,4,426075.923
International Falls,MN,4,168759.4579
Fruitland,MD,4,334709.7034
West Lafayette,OH,4,193618.401
Sea Cliff,NY,4,1133663.699
New Haven,KY,4,264077.9878
Nolanville,TX,4,364358.0774
Tazewell,VA,4,214460.9722
Lake Worth,TX,4,309327.4517
Dwight,IL,4,209113.6558
Carolina Shores,NC,4,382037.7929
Blue Earth,MN,4,199807.5561
Adamstown,MD,4,645613.7568
Welch,WV,4,54656.83563
Umatilla,OR,4,314810.3707
Donora,PA,4,55709.07601
Mount Sterling,KY,4,237180.8336
Winona Lake,IN,4,336377.3475
Lavon,TX,4,397451.8118
Conowingo,MD,4,432045.4498
Santee,SC,4,338700.2695
Campo,CA,4,521014.7554
West Point,NE,4,321462.2903
Thornwood,NY,4,840139.1547
Daniels,WV,4,368750.0446
Amberley,OH,4,627085.1615
Dolores,CO,4,564983.3163
Anthony,FL,4,435239.2105
Ovid,MI,4,187126.0415
Fox River Grove,IL,4,423538.9301
Northville,NY,4,356998.7536
Hamilton,VA,4,924249.6767
Clinton,WA,4,912120.9465
Grant-Valkaria,FL,4,648852.502
Sherborn,MA,4,1206657.146
Stanwood,MI,4,349078.6222
Como,MS,4,235928.0726
Phoenix,OR,4,431488.5992
Weatherly,PA,4,230979.7311
Hidden Valley,IN,4,372277.8439
Haubstadt,IN,4,337580.9311
Whitesburg,GA,4,396352.8106
Haverhill,NH,4,289842.6003
Castleton,VT,4,360286.2216
Wheatland,CA,4,490511.3159
Koloa,HI,4,1855472.609
Middletown,CA,4,460977.1196
Maple Park,IL,4,396107.9221
Northwood,NH,4,520751.8452
Turner,OR,4,629452.4076
New Hill,NC,4,651737.742
Malvern,OH,4,358316.5106
Craigsville,WV,4,154361.2943
Highland Lake,NJ,4,398297.1104
Homedale,ID,4,464460.0445
Cohasset,MN,4,425780.2827
Stanley,VA,4,316450.0354
West Pittston,PA,4,212849.1064
Millbury,OH,4,256916.7873
Greenville,GA,4,259831.0479
Raymond,ME,4,636473.023
Algona,WA,4,563673.765
Posen,IL,4,220219.5899
Beverly,WV,4,193920.767
Jackson,MN,4,239590.1108
Spirit Lake,IA,4,386820.8868
Pacific,MO,4,351402.5087
Pamplico,SC,4,216832.0474
Manchester,GA,4,231015.7066
New Baden,IL,4,271651.7462
North Baltimore,OH,4,171325.2283
Williamsburg,IA,4,286387.9571
Ray City,GA,4,260461.7411
Edgewater,CO,4,713700.2404
Ottawa Hills,OH,4,423738.8758
Boylston,MA,4,834365.178
Riner,VA,4,448587.372
Fort Recovery,OH,4,326365.9535
Frederick,OK,4,110759.8542
Novelty,OH,4,459665.8422
Granger,WA,4,332170.6497
Durant,MS,4,69984.26507
Champion Heights,OH,4,198373.3725
Lexington,IN,4,286553.1433
Lyons,KS,4,134522.9572
Seymour,WI,4,267480.0556
Creston,OH,4,326795.4132
Staples,MN,4,234969.362
Colfax,WA,4,352897.7912
Ash Grove,MO,4,303998.6751
North Hampton,NH,4,1077571.281
Bellbrook,OH,4,379573.0794
Calhoun,KY,4,203810.4241
Mount Ephraim,NJ,4,309612.4322
Marengo,IA,4,206065.5023
Medway,OH,4,205017.7482
Moreland,GA,4,523349.3148
Harrington Park,NJ,4,890938.1793
Trafalgar,IN,4,470853.3812
Blauvelt,NY,4,717636.6246
West Chazy,NY,4,222915.971
Byron,MI,4,326013.3357
Spencerville,OH,4,187088.1098
Gibsonburg,OH,4,221712.8999
Monfort Heights East,OH,4,309357.2177
Davis,OK,4,276443.7079
Campbell Hall,NY,4,615509.2587
Lacy-Lakeview,TX,4,244835.4615
Lyman,ME,4,524950.4486
East Bernard,TX,4,381310.9873
West Union,WV,4,140627.5736
Foster,RI,4,526791.4288
Milton,NH,4,443543.252
Brentwood,NH,4,784743.7215
Fort Branch,IN,4,255976.0623
Montezuma,GA,4,162921.8563
Mountain View,HI,4,441238.8538
Enfield,NH,4,467848.8688
Byram Township,NJ,4,485423.6048
Howey in the Hills,FL,4,494794.4735
Lewisport,KY,4,253038.2896
Woodburn,IN,4,284398.9282
Walsenburg,CO,4,289464.9473
Utica,MS,4,235917.8441
Burlington,CO,4,287904.9411
Sandia Park,NM,4,668893.7715
Margate City,NJ,4,1119297.984
Anna,OH,4,327816.8141
Mission Hills,KS,4,1387696.304
Edgartown,MA,4,2529145.631
Cool,CA,4,658773.7484
Kirkville,NY,4,260883.3111
Somerset,OH,4,316053.9334
Runnells,IA,4,462548.7177
Lee,NH,4,643200.8604
Deep River,CT,4,473879.4287
Sadieville,KY,4,353322.214
Loudonville,OH,4,258986.3263
Olathe,CO,4,477080.9638
Banks,OR,4,633522.9456
Mountain Lakes,NJ,4,953088.0473
Pinetops,NC,4,177470.814
Gothenburg,NE,4,210152.8659
Fulton,KY,4,143828.5254
Glassport,PA,4,98226.98243
Gatlinburg,TN,4,889197.5319
Terra Alta,WV,4,201066.1337
Cass Lake,MN,4,286892.5709
Wellsville,KS,4,412417.4661
Hainesville,IL,4,335792.5038
Esparto,CA,4,489216.5075
Brownsville,KY,4,265232.3847
Bunker Hill,IN,4,211606.7357
Saint Jacob,IL,4,331166.5672
Folkston,GA,4,238477.9702
Dundee,OR,4,680937.4065
Northvale,NJ,4,706919.4075
Granby,MO,4,260685.9787
Cornville,AZ,4,657129.7036
Saint Charles,MN,4,351620.2759
San Juan Bautista,CA,4,1067200.617
Canaan,CT,4,371008.1401
Charleston,MS,4,106953.9839
Montpelier,ID,4,302630.1789
Montebello,NY,4,812045.608
East Petersburg,PA,4,343382.1788
Garwood,NJ,4,605764.5064
Albany,IN,4,230876.4574
Ovid,NY,4,204651.2034
Granby,CO,4,1056419.847
Sanibel,FL,4,1941765.993
Fayette,MS,4,107119.1044
Sunrise Beach,MO,4,682069.1211
Robesonia,PA,4,394334.979
Dexter,NY,4,259855.5176
Hubbardston,MA,4,497071.0493
Seaside,OR,4,633534.3894
Westtown,NY,4,543681.0199
Powderly,TX,4,385236.1101
Webberville,MI,4,308690.6955
Fort Ashby,WV,4,295436.8709
Belleair,FL,4,1286138.759
North Liberty,IN,4,279590.1783
Indian River Shores,FL,4,3161189.555
Versailles,IN,4,300958.1229
Terra Bella,CA,4,411260.0755
Strasburg,CO,4,543553.5456
Clay City,KY,4,207641.5238
China Village,ME,4,364058.1827
New Kent,VA,4,421655.9514
Fowler,IN,4,213153.5402
Iowa Park,TX,4,199246.3435
Aromas,CA,4,1140120.038
South Lebanon,OH,4,457513.9883
Minersville,PA,4,86051.35836
Marmora,NJ,4,537132.0942
Bonanza,GA,4,274780.9668
Culver,OR,4,453992.7536
Elizabeth,IN,4,300803.5448
Monroe City,MO,4,203124.9337
Baldwin,MD,4,613148.4027
Beaverdam,VA,4,484297.8477
Boonton Township,NJ,4,821900.8116
Hinckley,MN,4,290797.7831
Tremont,IL,4,284420.2652
Crested Butte,CO,4,2343113.424
Boardman,OR,4,403491.1313
Beloit,OH,4,229963.547
Brewton,AL,4,261203.1536
Harlan,KY,4,155042.9232
Montgomery,WV,4,108557.4128
Centerville,IN,4,247910.4318
Ellsworth,KS,4,154693.4068
Riverside,IA,4,389206.9477
Ashville,NY,4,260650.5824
Janesville,MN,4,287711.7786
Henryville,IN,4,418524.1093
South Mills,NC,4,417348.7488
Townville,SC,4,651796.1398
Buchanan,VA,4,318692.8055
Girard,KS,4,215464.8827
Seabeck,WA,4,776556.5822
Dewey,OK,4,240593.7358
Needles,CA,4,226017.3874
Ellerslie,GA,4,373047.4673
White Marsh,MD,4,578737.5747
Richmond,MN,4,433481.2688
Kenna,WV,4,269491.3239
Garner,IA,4,234905.5086
Harris,MN,4,432870.6266
Delanson,NY,4,361364.9339
Clarksville,OH,4,421301.6735
Laporte,MN,4,372651.7533
Carlisle,OH,4,332447.4405
Ossipee,NH,4,454245.2738
Eagar,AZ,4,355688.0601
Saint Paul,MO,4,592943.2272
New Paris,OH,4,247601.3162
Beloit,KS,4,174230.6034
Independence,VA,4,258797.1255
Deerfield,WI,4,420989.0374
Akron,PA,4,349995.3607
Hope,IN,4,318847.9022
Blue Grass,IA,4,363250.5669
West Burlington,IA,4,221348.0509
White Haven,PA,4,252474.3418
Gravois Mills,MO,4,542014.0432
Hometown,IL,4,234716.1926
Cambridge,NY,4,296124.7813
Huber Ridge,OH,4,291635.1649
Montrose,MN,4,326762.4194
Fort Ann,NY,4,285535.7656
Langley,WA,4,1030691.703
Claysville,PA,4,255823.4194
Wadsworth,IL,4,447291.1177
Mont Belvieu,TX,4,440573.6822
Eminence,KY,4,275284.9265
Bayside,WI,4,582356.5171
Garden Valley,CA,4,564508.387
San Joaquin,CA,4,298918.8358
Hudson,CO,4,743096.9757
Cecilia,KY,4,291363.8735
East Dundee,IL,4,340418.9721
New London,NH,4,763072.1628
Rolesville,NC,4,523508.3555
Richmond,IL,4,403496.0568
Story City,IA,4,319949.5964
Taylorsville,GA,4,427320.1135
Eagle Grove,IA,4,138407.9012
Morris,AL,4,354979.8877
Riverton-Boulevard Park,WA,4,672411.4015
Mart,TX,4,285304.5128
Roberts,WI,4,423714.9257
South Deerfield,MA,4,478422.2786
Kalona,IA,4,316608.2053
Coal City,IL,4,328804.7029
Lead,SD,4,623352.4367
Capac,MI,4,279654.9567
Bradley Beach,NJ,4,1252503.553
Severance,CO,4,525786.1726
West Peoria,IL,4,113954.4963
Stone Park,IL,4,246529.701
Twin Lakes,WI,4,405160.4054
Waterloo,IN,4,250485.536
Lakeview,OR,4,261277.4583
Middlefield,CT,4,477178.3835
Tisbury,MA,4,1469544.59
Plymouth,CA,4,812127.6007
Midland,PA,4,135740.4572
Green Park,MO,4,369490.7549
White City,UT,4,486423.1864
Andover,OH,4,175023.8014
Myersville,MD,4,555712.4711
Perrysville,OH,4,345674.7252
Greendale,IN,4,324412.6019
Mackinaw,IL,4,251956.7373
Rock Hill,MO,4,375928.2529
Lanexa,VA,4,518666.6522
Micanopy,FL,4,469990.4211
Greene,ME,4,372452.3284
Pomfret Center,CT,4,480370.4903
Waldport,OR,4,625417.65
Hustonville,KY,4,217623.3673
Arundel,ME,4,624659.8633
Randolph,WI,4,235303.4029
Connell,WA,4,351821.43
Greenhills,OH,4,247034.2318
Florida,NY,4,523136.236
Chester,WV,4,166597.5164
Bow,WA,4,873733.5689
Ho Ho Kus,NJ,4,1212636.574
Scotland Neck,NC,4,143707.949
Mount Carmel,OH,4,357439.392
Medford Lakes,NJ,4,521176.9676
Randall,WI,4,445357.2427
Bright,IN,4,362132.8905
Wolverine Lake,MI,4,423685.7527
Palmetto,GA,4,326655.5968
Molino,FL,4,434145.3788
Strafford,NH,4,565503.8483
Amanda,OH,4,369376.4104
Minford,OH,4,234928.2277
Old Bethpage,NY,4,916631.0812
Brewster,WA,4,450957.4641
Wesley Hills,NY,4,828077.7665
Florence,TX,4,711310.3364
Grangeville,ID,4,393263.1441
Palo Cedro,CA,4,652944.3398
Turners Falls,MA,4,320168.448
Staunton,IL,4,190115.7468
Lake City,PA,4,213127.7339
Masontown,PA,4,106168.1865
Brusly,LA,4,324944.3255
Oxford,ME,4,353671.1335
Marysville,KS,4,188356.6516
Waterloo,NE,4,749003.9262
Ridgely,MD,4,392840.6991
Nibley,UT,4,467528.7508
Fairbury,IL,4,190997.1594
Mc Donald,OH,4,179956.8164
Darien,GA,4,370448.3154
Slaughterville,OK,4,255871.6688
Rayland,OH,4,139437.5817
Hickory Withe,TN,4,608500.0352
Howe,IN,4,269938.2548
Shenandoah,VA,4,275268.7711
Point Pleasant Beach,NJ,4,1034332.558
Gladwyne,PA,4,1286793.808
Grand Island,FL,4,397020.0468
Le Grand,CA,4,344279.8788
Lisbon,CT,4,414169.6725
Highland Heights,KY,4,251881.3142
Bicknell,IN,4,140990.0448
Three Oaks,MI,4,374341.4839
Ashford,CT,4,408771.6026
Grasonville,MD,4,620563.0372
Three Forks,MT,4,611965.3739
Belgium,WI,4,355364.1276
Salem,CT,4,488656.724
Abbottstown,PA,4,363641.8659
Flourtown,PA,4,562470.5027
Christmas,FL,4,675350.933
Harwood,MD,4,764620.6804
Montague,CA,4,370621.2756
Fayetteville,WV,4,242288.1613
Danville,NH,4,627067.8464
Laureldale,PA,4,237998.2846
Winchester,NH,4,302496.5592
Sheffield,OH,4,366043.5914
Grundy Center,IA,4,222087.1222
Crofton,KY,4,288033.155
Otisville,MI,4,254102.0832
Cream Ridge,NJ,4,769323.8328
Elwood,IL,4,338828.4812
Saint Henry,OH,4,349270.9443
Zolfo Springs,FL,4,351722.2887
Branchville,NJ,4,551765.0068
Descanso,CA,4,762162.3996
Mather,CA,4,626583.6041
Trenton,NC,4,162821.7729
Olivet,MI,4,241487.2378
Murphys,CA,4,632052.5002
Mount Angel,OR,4,507002.7014
Wintersville,OH,4,196174.0383
Fredonia,WI,4,365412.9404
Jordan,NY,4,225688.1982
Mount Zion,IL,4,270624.8399
New London,MN,4,362148.5769
Grant,MN,4,726991.5119
Highland Beach,FL,4,3196204.077
West Bountiful,UT,4,562789.2645
Eagleville,PA,4,578084.3556
Wakarusa,IN,4,324676.8247
Lakebay,WA,4,643623.1034
Pittsfield,NH,4,387756.245
Adams,NY,4,210887.6667
Fruit Heights,UT,4,642052.3073
Tiffin,IA,4,369036.9683
Oologah,OK,4,354861.6798
Maysville,NC,4,294717.2486
Copperopolis,CA,4,700167.5648
Southold,NY,4,1194994.925
Morganton,GA,4,670204.8785
Shavano Park,TX,4,1034956.817
Highlands,NC,4,1501538.442
Saint Bernard,OH,4,245860.7762
Hopwood,PA,4,253962.8923
Divide,CO,4,620853.1518
Kimberling City,MO,4,475771.7798
Rootstown,OH,4,293784.6902
Perryopolis,PA,4,209395.18
Dover-Foxcroft,ME,4,224540.9914
King William,VA,4,369841.2233
Ackerman,MS,4,211277.0555
Rixeyville,VA,4,587121.4339
Tama,IA,4,151811.7453
Cliffwood,NJ,4,551059.4093
Aragon,GA,4,277956.7773
Nichols Hills,OK,4,1257860.992
Burbank,WA,4,550989.7808
Warren,OR,4,746935.6588
Watonga,OK,4,165930.7538
Lathrup Village,MI,4,353373.3681
Anza,CA,4,525131.4483
Heavener,OK,4,182400.4864
Durham,ME,4,500568.5496
Portola,CA,4,428692.4829
Elmwood,IL,4,185320.7709
Rural Retreat,VA,4,236316.3453
Lansford,PA,4,98774.27059
Riverside,MO,4,500248.861
Mobridge,SD,4,198570.2087
Florence Township,NJ,4,571674.9413
Columbus,MI,4,381547.8822
Chester,MD,4,593728.0259
Newbury,OH,4,381607.3089
Harold,KY,4,135977.4386
Groveland,CA,4,494573.9661
Hanna City,IL,4,269167.4786
Ocean City,MD,4,831887.8184
Madeira Beach,FL,4,1669568.274
Antlers,OK,4,230063.9467
Catlett,VA,4,656908.9996
Berryton,KS,4,428188.2827
Hominy,OK,4,166790.2862
Milford,IA,4,359974.1224
Spring Arbor,MI,4,334642.6676
Monmouth,ME,4,384862.9298
New Middletown,OH,4,277460.0014
Saint Ignatius,MT,4,608622.4224
Fort McKinley,OH,4,121778.7935
Windham,OH,4,173774.3103
Wilson,WY,4,5592968.193
Frontenac,MO,4,1105532.921
Miromar Lakes,FL,4,2930135.396
Avella,PA,4,263770.0377
Salisbury,CT,4,1138016.772
Grapeview,WA,4,709979.2637
Stamping Ground,KY,4,378313.6883
Cherry Grove,OH,4,336323.988
North Yarmouth,ME,4,741096.2084
Lakeview,OH,4,339024.2075
Linwood,MI,4,267666.1667
Gaines,MI,4,331212.7951
Smithton,IL,4,362887.2186
Ridgeley,WV,4,314304.8759
Gregory,MI,4,391310.9113
Fort Jennings,OH,4,253679.5147
Alturas,CA,4,238668.6467
Rice Lake,MN,4,407865.8125
Cumberland,VA,4,332195.4176
Rio Communities,NM,4,278720.8179
Wyandotte,OK,4,284992.1878
Candia,NH,4,615887.6026
Edgerton,WI,4,293362.8972
Twain Harte,CA,4,487006.7782
Upper Sandusky,OH,4,179288.9154
Mendota,IL,4,149342.2919
Pylesville,MD,4,547128.8747
Elk,WA,4,591312.1963
Rock,WV,4,139105.3774
Bedford Park,IL,4,281613.6511
Beavercreek,OR,4,852389.774
Strasburg,OH,4,282736.5431
Forty Fort,PA,4,226574.9896
Concord,GA,4,404369.0364
Wilton,IA,4,273868.5411
Cottageville,SC,4,304158.6672
Sandy Spring,MD,4,904152.1445
Pine,CO,4,923041.4238
Castle Hills,TX,4,502100.6521
Greenland,NH,4,923119.5794
Cheney,KS,4,302851.0967
Oaklyn,NJ,4,347708.7349
Spring Valley,MN,4,259834.6476
Crystal Falls,MI,4,184463.0406
Argos,IN,4,221504.2963
Fair Haven,MI,4,396737.8882
Lafayette Township,NJ,4,619833.4487
Spirit Lake,ID,4,691196.4459
Churchville,VA,4,398230.9049
North Muskegon,MI,4,371647.732
Meadow Bridge,WV,4,170043.8929
Brookwood,AL,4,274259.9482
Millersburg,IN,4,442307.2535
Ostrander,OH,4,543744.184
Lone Grove,OK,4,281187.1364
Milner,GA,4,329589.5017
Lavallette,NJ,4,1308115.661
Ottawa Lake,MI,4,379620.3306
Tuolumne,CA,4,482291.3717
Ludlow,KY,4,215223.673
Mount Olympus,UT,4,953738.8572
Roundup,MT,4,311426.731
Halstead,KS,4,239177.2991
Mine Hill Township,NJ,4,481143.7767
Tawas City,MI,4,271328.7785
Dennison,OH,4,156586
Hinsdale,NH,4,276551.7991
Blackhawk,SD,4,336211.2664
Chamberlayne,VA,4,399595.3673
Forestdale,MA,4,678419.9097
Metzger,OR,4,651250.5598
Little Mountain,SC,4,482169.0386
Mitchellville,IA,4,290661.2594
Faison,NC,4,240739.8957
Grand Junction,MI,4,237291.8119
Trent Woods,NC,4,471385.9124
Sedgwick,KS,4,266959.9305
Gassaway,WV,4,141934.0845
Norfolk,NY,4,127060.5597
Savanna,IL,4,89482.99687
Westfield,NY,4,184375.4488
Peosta,IA,4,419751.7009
Glasgow Village,MO,4,73391.76598
Boscawen,NH,4,419785.266
Bellaire,MI,4,410851.5817
Brooks,GA,4,563861.1768
Sugarloaf,PA,4,370023.7794
California,PA,4,144606.9444
Battle Ground,IN,4,429103.1618
Plymouth,OH,4,179973.0625
Lawrenceburg,IN,4,275822.2265
Gilmanton,NH,4,500075.2242
Springport,MI,4,221396.1224
Poseyville,IN,4,227864.4088
Avoca,MI,4,310291.8621
Richwood,WV,4,62493.31654
Hammond,WI,4,389715.2295
Palmyra,IN,4,274753.1436
Pemberville,OH,4,268520.6926
Luther,OK,4,411341.3485
Ocean View,HI,4,411063.4215
Westcliffe,CO,4,644239.5243
Milroy,PA,4,191079.3387
Norton,KS,4,139381.0396
Wilder,KY,4,414392.34
Coopertown,TN,4,557157.374
Richfield Springs,NY,4,210575.2831
Harrod,OH,4,254490.8844
Onawa,IA,4,165986.9054
Dolgeville,NY,4,122328.9747
Burney,CA,4,283498.014
Cherokee Village,AR,4,265326.6218
Charlotte,VT,4,918266.6902
Centerville,MN,4,488809.1191
Vivian,LA,4,140244.979
Culver,IN,4,440269.6229
Landisville,PA,4,452454.5198
Lancaster,VA,4,523439.9671
New Plymouth,ID,4,583476.8516
Wilton,NH,4,542431.2698
Bourbon,IN,4,233503.3119
Watkins Glen,NY,4,223001.4838
Plainview,MN,4,298289.0535
Holt,MO,4,460991.6127
Thomasville,PA,4,370548.9032
Dodge Center,MN,4,304792.4803
McDermott,OH,4,210773.6814
Holt,FL,4,410953.4937
South Whitley,IN,4,257709.055
Sebring,OH,4,121121.2877
Wilton,ME,4,258559.3808
La Conner,WA,4,545691.172
Webster,WI,4,422441.2033
Ivanhoe,CA,4,271409.461
Colwich,KS,4,354826.1496
Ovilla,TX,4,535799.0464
Glenville,WV,4,128174.2539
Bland,VA,4,226177.0672
Hillsboro,KS,4,174235.2444
Wynnewood,OK,4,275837.2414
Enterprise,FL,4,418853.0642
Delmont,PA,4,348837.6935
Otis,OR,4,720533.7374
New Paris,IN,4,320216.4181
Hobart,OK,4,153459.7752
Lost Creek,TX,4,1451907.202
Meeker,CO,4,405040.1694
Mount Lookout,WV,4,205605.3389
Roebling,NJ,4,332843.9295
Pittsfield,ME,4,215336.4739
Central City,NE,4,220983.1382
Jesup,IA,4,305824.7529
Germantown,NY,4,670122.8605
Port Monmouth,NJ,4,598811.0792
Crawley,WV,4,247631.0184
Jamestown,RI,4,1356176.219
Lisbon Falls,ME,4,323681.6198
Arrington,TN,4,1156546.086
Copper Canyon,TX,4,974027.0853
South Rockwood,MI,4,361042.66
Newport,MN,4,366584.1866
Sherwood,OH,4,362546.0649
Dallas Center,IA,4,341357.8659
Adams Center,NY,4,220177.8498
Chouteau,OK,4,247622.0519
West Brookfield,MA,4,461507.382
Brookston,IN,4,273530.2332
Woodson Terrace,MO,4,151468.4551
